tarāku,verb,L1088358
ṭênu,verb,L1088368
wabālu,verb,L1088400
walādu,verb,L1088401
waqû,verb,L1088402
warāšu,verb,L1088403
wasāmu,verb,L1088410
waṣû,verb,L1088413
zabālu,verb,L1088414
zakāru,verb,L1088415
wâru,verb,L1088408
wašābu,verb,L1088409
zanānu,verb,L1088421
zaqātu,verb,L1088422
zêru,verb,L1088423
ziāqu,verb,L1088425
enēnu,verb,L1086462
alātu,verb,L1086297
anāhu,verb,L1086306
apālu,verb,L1086312
arāhu,verb,L1086316
arāmu,verb,L1086318
arnu,verb,L1086323
bakû,verb,L1086336
balāmu,verb,L1086337
balāṣu,verb,L1086339
hulluqu,verb,L1083674
rêqu,verb,L1087046
naqābu,verb,L1084096
dapānu,verb,L1086120
abālu,verb,L1086259
abāru,verb,L1086260
adāru,verb,L1086270
agāgu,verb,L1086273
ahāzu,verb,L1086286
amāru,verb,L1086301
diāšu,verb,L1086403
elēlu,verb,L1086423
dalālu,verb,L1086389
ebēhu,verb,L1086414
emēdu,verb,L1086432
enû,verb,L1086466
enēšu,verb,L1086463
hašāšu,verb,L1086571
haṭāmu,verb,L1086574
hatānu,verb,L1086575
balāṭu,verb,L1086340
barāmu,verb,L1086343
barāqu,verb,L1086344
barû,verb,L1086347
bašāmu,verb,L1086349
batāqu,verb,L1086351
bêlu,verb,L1086357
dakāšu,verb,L1086386
damāmu,verb,L1086394
dagālu,verb,L1086383
dakāku,verb,L1086384
ebēbu,verb,L1086413
ebēru,verb,L1086415
dabābu,verb,L1086379
ekēlu,verb,L1086419
dâku,verb,L1086387
bu''û,verb,L1086369
eṭēru,verb,L1086504
etēqu,verb,L1086503
epēšu,verb,L1086472
erēšu,verb,L1086484
galû,verb,L1086511
ešēru,verb,L1086498
ezēhu,verb,L1086507
epēqu,verb,L1086470
gamāru,verb,L1086512
garāru,verb,L1086513
gerû,verb,L1086519
ewû,verb,L1086506
gadāmu,verb,L1086508
gaṣāṣu,verb,L1086514
habālu,verb,L1086533
hadādu,verb,L1086537
halālu,verb,L1086543
hamāmu,verb,L1086550
hamāṭu,verb,L1086558
hanābu,verb,L1086562
hanāṣu,verb,L1086563
harāšu,verb,L1086564
haṣānu,verb,L1086569
kamāsu,verb,L1086643
kapāru,verb,L1086652
karāru,verb,L1086658
karāṣu,verb,L1086659
kasāpu,verb,L1086668
kapālu,verb,L1086649
karābu,verb,L1086657
karātu,verb,L1086660
kašādu,verb,L1086665
kasāmu,verb,L1086666
kaṣāru,verb,L1086670
kapāṣu,verb,L1086653
karû,verb,L1086664
kašāpu,verb,L1086669
kaṣāṣu,verb,L1086671
hatāpu,verb,L1086576
hazāmu,verb,L1086579
herû,verb,L1086582
hiāṭu,verb,L1086583
īdû,verb,L1086592
kabātu,verb,L1086628
kabāsu,verb,L1086625
kabābu,verb,L1086624
kabāšu,verb,L1086626
lâṭu,verb,L1093605
labāku,verb,L1093606
labāru,verb,L1093607
hâhû,verb,L1092549
âlu,verb,L1092661
bâṭu,verb,L1092552
biātum,verb,L1092554
abāku,verb,L1092663
abātu,verb,L1092665
ubbuṭu,verb,L1092667
ebēṭu,verb,L1092668
edēdu,verb,L1092670
edēhu,verb,L1092671
edēpu,verb,L1092701
egû,verb,L1092704
agāmu,verb,L1092787
agāru,verb,L1092788
egēru,verb,L1092789
ahāru,verb,L1092800
ekû,verb,L1092801
ekēdu,verb,L1092803
ekēku,verb,L1092804
akāmu,verb,L1092805
ekēmu,verb,L1092806
ekēṣu,verb,L1092810
akāšu,verb,L1092813
elēhu,verb,L1092816
elēpu,verb,L1092819
elēṣu,verb,L1092821
emēmu,verb,L1092824
emēqu,verb,L1092827
amāsu,verb,L1092829
amāṣu,verb,L1092830
n q ',root,L959694
s p h,root,L744660
z k ',root,L744678
k b t,root,L744689
' k l,root,L744709
' z z,root,L744711
' ' š,root,L745170
' b l,root,L745176
b n n,root,L744049
q l ',root,L744655
š r ṭ,root,L744662
g l t,root,L744671
p r š,root,L744674
b n ',root,L744681
t b ',root,L744687
' š b,root,L744695
' ' d,root,L745166
' ' l,root,L745167
' b h,root,L745174
' b r,root,L745177
' d b,root,L745181
' k m,root,L745342
d m q,root,L746118
m s ',root,L746143
r k s,root,L748739
g m r,root,L744109
' l k,root,L744684
p ṭ r,root,L744691
n k l,root,L744698
' d š,root,L744700
' r k,root,L744702
' b d,root,L745173
' b s,root,L745178
' g r,root,L745314
' k d,root,L745337
' k k,root,L745340
ṣ m d,root,L744707
' ṣ d,root,L744713
' ' ṣ,root,L745169
' d h,root,L745303
' g m,root,L745312
' h r,root,L745332
' k ṣ,root,L745346
g m m,root,L744108
' d d,root,L745182
r m ',root,L748791
n p h,root,L750244
r b ',root,L744669
' ṣ r,root,L744715
' d ',root,L745180
' g ',root,L745309
' k p,root,L745343
m h ṣ,root,L748787
š r r,root,L743890
' ' r,root,L745168
' b ',root,L745171
' b k,root,L745175
' b t,root,L745179
' g g,root,L745310
' h z,root,L745333
' k š,root,L745347
' h ',root,L745331
' k ',root,L745336
k t m,root,L744693
' ' ',root,L744809
r z ',root,L1092123
š ' ',root,L1092124
s ' ',root,L1092125
ṣ ' ',root,L1092126
š ' b,root,L1092128
s ' b,root,L1092129
ṣ ' d,root,L1092130
s ' d,root,L1092131
š ' h,root,L1092132
ṣ ' h,root,L1092133
š ' k,root,L1092134
s ' k,root,L1092135
š ' l,root,L1092136
s ' l,root,L1092137
š ' m,root,L1092138
š ' n,root,L1092140
s ' m,root,L1092139
ṣ ' n,root,L1092141
š ' p,root,L1092142
ṣ ' p,root,L1092143
s ' p,root,L1092144
š ' q,root,L1092145
s ' r,root,L1092148
š ' ṣ,root,L1092149
š ' r,root,L1092146
ṣ ' r,root,L1092147
s ' s,root,L1092150
š ' t,root,L1092151
s ' ṭ,root,L1092152
š ' ṭ,root,L1092153
s b ',root,L1092154
ṣ b ',root,L1092155
š b ',root,L1092156
š b b,root,L1092157
š b h,root,L1092158
s m k,root,L1092236
š m m,root,L1092238
ṣ m n,root,L1092240
š m d,root,L1092233
ṣ m r,root,L1092241
š m r,root,L1092242
s m r,root,L1092243
s m š,root,L1092244
š m ṭ,root,L1092245
ṣ m t,root,L1092247
š n ',root,L1092248
s n b,root,L1092249
ṣ n h,root,L1092250
š n h,root,L1092252
s n n,root,L1092253
s n p,root,L1092254
š n q,root,L1092256
s n s,root,L1092257
š n ṣ,root,L1092258
s n š,root,L1092259
š n š,root,L1092261
ṣ p ',root,L1092262
š p ',root,L1092263
ṣ p h,root,L1092264
š p h,root,L1092265
š p k,root,L1092268
s p k,root,L1092267
š p l,root,L1092269
ṣ p n,root,L1092271
s p n,root,L1092272
š p p,root,L1092274
ṣ p p,root,L1092275
s p q,root,L1092276
ṣ p r,root,L1092278
s p r,root,L1092280
š p š,root,L1092281
š p s,root,L1092282
š p t,root,L1092283
š p ṭ,root,L1092284
s q d,root,L1092285
š q l,root,L1092287
s q l,root,L1092288
s q p,root,L1092289
s q r,root,L1092290
š r ',root,L1092292
s r ',root,L1092293
š r b,root,L1092294
š r d,root,L1092295
š q r,root,L1092291
s r d,root,L1092296
ṣ r d,root,L1092297
s r h,root,L1092298
š r h,root,L1092299
ṣ r k,root,L1092301
š r k,root,L1092302
ṣ r m,root,L1092303
s r p,root,L1092304
š r p,root,L1092305
š r q,root,L1092306
s r q,root,L1092307
s r r,root,L1092308
ṣ r r,root,L1092309
ṣ r š,root,L1092310
š r ṣ,root,L1092311
ṣ r t,root,L1092312
s s ',root,L1092313
š t ',root,L1092314
s ṭ h,root,L1092315
š t h,root,L1092316
s t l,root,L1092317
š t n,root,L1092318
š ṭ p,root,L1092319
š t p,root,L1092320
š t q,root,L1092321
s ṭ r,root,L1092322
š ṭ ṭ,root,L1092323
ṣ w ',root,L1092324
š w ',root,L1092325
t ' b,root,L1092326
ṭ ' b,root,L1092327
t ' l,root,L1092328
t ' m,root,L1092330
t ' p,root,L1092333
ṭ ' m,root,L1092329
ṭ ' n,root,L1092331
ṭ ' p,root,L1092332
t ' r,root,L1092335
ṭ b ',root,L1092336
t b l,root,L1092337
t d ',root,L1092338
t d n,root,L1092339
t g n,root,L1092340
ṭ h ',root,L1092341
ṭ h d,root,L1092342
t h h,root,L1092343
t k k,root,L1092344
t k p,root,L1092345
t l k,root,L1092347
t l m,root,L1092350
t m h,root,L1092352
nakāpu,verb,L1086839
nakāsu,verb,L1086840
nakāšu,verb,L1086841
nâlu,verb,L1086845
napalsuhu,verb,L1086850
našābu,verb,L1086862
našāru,verb,L1086865
naqāru,verb,L1086857
babālu,verb,L1092892
bedû,verb,L1092893
buddudu,verb,L1092894
badāhu,verb,L1092895
badāmu,verb,L1092896
badāšu,verb,L1092897
bahû,verb,L1092898
buhhuru,verb,L1092899
behēru,verb,L1092900
buhhušu,verb,L1092901
balālu,verb,L1093105
bunnunu,verb,L1093106
baqālu,verb,L1093107
baqāmu,verb,L1093108
baqānu,verb,L1093109
baqāru,verb,L1093110
baqāšu,verb,L1093111
bitrû,verb,L1093120
berû,verb,L1093121
barāhu,verb,L1093122
barāru,verb,L1093123
barāšu,verb,L1093124
barāṣu,verb,L1093127
bašû,verb,L1093128
bussumu,verb,L1093129
bussuru,verb,L1093130
baṣāṣu,verb,L1093131
bašāšu,verb,L1093132
baṭālu,verb,L1093133
dâlu,verb,L1093134
duārum,verb,L1093136
dâṣu,verb,L1093137
diāšum,verb,L1093138
dubbuqu,verb,L1093140
dabāru,verb,L1093141
dahû,verb,L1093142
duhhusu,verb,L1093147
dekû,verb,L1093150
dakāmu,verb,L1093151
dalāhu,verb,L1093164
dalāpu,verb,L1093165
damāšu,verb,L1093166
damāṣu,verb,L1093167
danû,verb,L1093170
duppuru,verb,L1093185
daqāqu,verb,L1093187
daqāšu,verb,L1093188
durrû,verb,L1093189
darāku,verb,L1093190
darāru,verb,L1093191
darāšu,verb,L1093192
darāsu,verb,L1093193
dešû,verb,L1093194
dašāpu,verb,L1093196
dawû,verb,L1093197
gâšu,verb,L1093198
gadādu,verb,L1093201
galālu,verb,L1093202
galāšu,verb,L1093204
gamāmu,verb,L1093205
ganāhu,verb,L1093206
ganānu,verb,L1093207
ganāṣu,verb,L1093208
gapāru,verb,L1093209
garādu,verb,L1093210
garāmu,verb,L1093211
garāšu,verb,L1093212
gašāru,verb,L1093213
gašāšu,verb,L1093214
gazāzu,verb,L1093215
hâdu,verb,L1093216
hiāqu,verb,L1093217
hiāru,verb,L1093219
hâšu,verb,L1093220
hiāšu,verb,L1093221
hâtu,verb,L1093227
habû,verb,L1093228
habāru,verb,L1093229
habāšu,verb,L1093230
hadālu,verb,L1093231
hadāqu,verb,L1093233
hakû,verb,L1093234
hakāmu,verb,L1093235
hakāru,verb,L1093236
halû,verb,L1093237
helû,verb,L1093238
halābu,verb,L1093239
halāpu,verb,L1093241
halāšu,verb,L1093242
halātu,verb,L1093243
hamādu,verb,L1093244
s b k,root,L1092159
ṣ b l,root,L1092161
s b l,root,L1092160
ṣ b r,root,L1092162
š b r,root,L1092163
š b s,root,L1092164
š b š,root,L1092165
s b s,root,L1092166
s b ṣ,root,L1092167
š b t,root,L1092169
š b ṣ,root,L1092168
ṣ b ṭ,root,L1092170
š b ṭ,root,L1092171
š d ',root,L1092172
ṣ d ',root,L1092173
s d d,root,L1092174
š d d,root,L1092175
s d h,root,L1092176
š d h,root,L1092178
š d l,root,L1092179
ṣ d r,root,L1092180
s g ',root,L1092181
š g ',root,L1092182
š g g,root,L1092183
š g l,root,L1092184
š g n,root,L1092185
š h ',root,L1092186
s h ',root,L1092187
š h d,root,L1092188
š h h,root,L1092189
s h h,root,L1092190
š h l,root,L1092191
s h m,root,L1092192
s h n,root,L1092193
ṣ h r,root,L1092195
š h t,root,L1092196
ṣ h t,root,L1092197
s k d,root,L1092199
š k k,root,L1092200
š k l,root,L1092201
s k l,root,L1092202
š k m,root,L1092204
s k n,root,L1092205
s k p,root,L1092206
š k r,root,L1092207
š k š,root,L1092208
š k s,root,L1092209
š k t,root,L1092210
s k t,root,L1092211
ṣ l ',root,L1092212
s l ',root,L1092213
s l d,root,L1092214
š l g,root,L1092215
š l h,root,L1092216
š l l,root,L1092218
ṣ l m,root,L1092220
s l h,root,L1092217
s l m,root,L1092219
s l n,root,L1092221
š l p,root,L1092222
ṣ l p,root,L1092223
s l q,root,L1092225
š l š,root,L1092227
š l q,root,L1092226
s l ṭ,root,L1092229
p h r,root,L1089243
p l s,root,L1089244
n z z,root,L1091509
n w r,root,L1089246
n ṭ l,root,L1089247
n p l,root,L1089248
n ṣ r,root,L1089249
n s r,root,L1089250
n k p,root,L1089251
n k d,root,L1089252
n b ṭ,root,L1089253
n d n,root,L1089254
s p d,root,L1089255
z q t,root,L1089256
z n n,root,L1089258
z m r,root,L1089259
z k r,root,L1089260
z b l,root,L1089261
ṣ r p,root,L1089262
ṣ r h,root,L1089263
t r k,root,L1089264
ṭ b h,root,L1089265
t b k,root,L1089266
t q n,root,L1089267
ṭ p l,root,L1089268
t k l,root,L1089269
s d r,root,L1089270
l m d,root,L1089690
n q b,root,L1084099
s l t,root,L1092228
ṣ m ',root,L1092230
š m ',root,L1092232
s m d,root,L1092234
s m h,root,L1092235
š m k,root,L1092237
naksu,adjective,L1086843
pānû,adjective,L1086914
parsu,adjective,L1086924
pašru,adjective,L1086931
pehû,verb,L1086944
par'u,adjective,L1086917
paṭru,adjective,L1086941
puhhuru,adjective,L1086966
paqdu,adjective,L1086916
petû,verb,L1086956
rēqu,adjective,L1087047
rummû,adjective,L1087057
ruddû,adjective,L1087056
šahṭu,adjective,L1087086
qaddu,adjective,L1086978
qallu,adjective,L1086981
qatru,adjective,L1086994
raksu,adjective,L1087026
rahṣu,adjective,L1093388
ša šēpē,adjective,L1087065
rabbu,adjective,L1087014
rapšu,adjective,L1087037
šaqû,verb,L1088255
ṣarhu,adjective,L1088269
šarmu,adjective,L1088271
šaqummu,adjective,L1088261
kašpu,adjective,L1093379
naharmuṭu,verb,L1086834
qabû,verb,L1086976
rammû,adjective,L1093389
rašû,verb,L1087040
sarmu,adjective,L1093391
šammahu,adjective,L1087109
šalummu,adjective,L1087104
šalmu,adjective,L1087097
Šurpu,proper noun,L1088339
udīni,adverb,L1088378
umā,adverb,L1088383
ūma,adverb,L1088384
zibānu,proper noun,L1088426
Simānu,proper noun,L1088780
Sin-ahhe-eriba,proper noun,L1088781
Tišpak,proper noun,L1088789
Urartu,proper noun,L1088791
Anzu,proper noun,L1086310
Aššur,proper noun,L1086329
zamar,adverb,L1084949
Ea,proper noun,L1086093
Adad,proper noun,L1086267
Dumuzi,proper noun,L1086408
Enkidu,proper noun,L1086464
Enūma Anu Enlil,proper noun,L1086467
elēnu,adverb,L1086424
Enūma eliš,proper noun,L1086468
Ereškigal,proper noun,L1086483
Etana,proper noun,L1086501
Gimir,proper noun,L1086522
Esagil,proper noun,L1086494
Gilgameš,proper noun,L1086521
Harran,proper noun,L1086566
Inanna,proper noun,L1086605
Inšušinak,proper noun,L1086606
kallâmāri,adverb,L1086635
Marduk,proper noun,L1086776
Napiriša,proper noun,L1086855
Nineveh,proper noun,L1086890
qalliš,adverb,L1086980
šaplānu,preposition,L1088251
Šamšu,proper noun,L1087107
Aššur-bani-apli,proper noun,L1087161
Aššur-ahhe-iddin,proper noun,L1087164
Šamaš-šumu-ukin,proper noun,L1087173
mannu,interrogative pronoun,L1084102
mīnum,interrogative pronoun,L1084957
rēma rašû,verb phrase,L1087044
turru ana ašrīšu,verb phrase,L1093398
amāšu,verb,L1092832
emēṣu,verb,L1092834
emēšu,verb,L1092836
enēbu,verb,L1092837
utnēnu,verb,L1092838
enētu,verb,L1092840
apû,verb,L1092843
epû,verb,L1092844
uppulu,verb,L1092848
apāpu,verb,L1092849
apāru,verb,L1092854
epēru,verb,L1092855
epēsu,verb,L1092856
uppusu,verb,L1092857
eqû,verb,L1092858
uqqû,verb,L1092859
eqēqu,verb,L1092860
arû,verb,L1092861
erēhu,verb,L1092863
išûm,verb,L1092864
esû,verb,L1092865
eṣû,verb,L1092866
ešû,verb,L1092867
esēhu,verb,L1092868
esēlu,verb,L1092869
eṣēlu,verb,L1092870
eṣēnu,verb,L1092871
eṣēpu,verb,L1092872
esēpu,verb,L1092873
esēqu,verb,L1092874
eṭû,verb,L1092875
atāku,verb,L1092876
eṭēlu,verb,L1092877
itūlu,verb,L1092878
etēmu,verb,L1092879
awû,verb,L1092880
azû,verb,L1092881
ezû,verb,L1092882
ezēbu,verb,L1092883
azāru,verb,L1092884
ezēru,verb,L1092885
azāzu,verb,L1092887
ezēzu,verb,L1092888
bâlu,verb,L1092889
bâru,verb,L1092890
bâšu,verb,L1092891
marāqu,verb,L1086774
lu''û,verb,L1086748
mâtu,verb,L1086794
kâṣu,verb,L1086680
katāru,verb,L1086684
kiāšu,verb,L1086688
labābu,verb,L1086722
labāšu,verb,L1086724
labānu,verb,L1086723
lapātu,verb,L1086733
laqātu,verb,L1086735
mahāru,verb,L1086755
nasāhu,verb,L1086863
našāku,verb,L1086864
naṣāru,verb,L1086866
napāšu,verb,L1086853
napālu,verb,L1086851
nasāsu,verb,L1086867
našāšu,verb,L1086868
nâšu,verb,L1086873
naṭālu,verb,L1086874
nawāru,verb,L1086877
nazāzu,verb,L1086878
ne'û,verb,L1086879
nekelmû,verb,L1086882
nepelkû,verb,L1086885
neqelpû,verb,L1086886
magāgu,verb,L1086753
makāsu,verb,L1086765
maqātu,verb,L1086771
marāṣu,verb,L1086775
mašāšu,verb,L1086784
mahû,verb,L1086763
nadānu,verb,L1086827
nabāṭu,verb,L1086822
nâhu,verb,L1086837
nakādu,verb,L1086838
l ' m,root,L1091798
l ' p,root,L1091799
l ' š,root,L1091800
l ' ṭ,root,L1091802
l ' t,root,L1091801
l b ',root,L1091803
l b k,root,L1091804
l b r,root,L1091805
l b t,root,L1091806
l g g,root,L1091807
l h b,root,L1091808
l h m,root,L1091810
l h d,root,L1091809
l h š,root,L1091811
l h t,root,L1091812
l h ṭ,root,L1091813
l k ',root,L1091814
l k d,root,L1091815
l k k,root,L1091816
l k s,root,L1091817
l k ṣ,root,L1091818
l l ',root,L1091819
l m ',root,L1091820
l m m,root,L1091821
l m n,root,L1091822
l m ṣ,root,L1091823
l p n,root,L1091824
l p p,root,L1091825
l q ',root,L1091826
l q h,root,L1091827
l s m,root,L1091828
l t ',root,L1091829
l t k,root,L1091830
l z ',root,L1091831
l z n,root,L1091833
l z z,root,L1091834
m ' ',root,L1091835
m ' d,root,L1091836
m ' h,root,L1091837
m ' q,root,L1091839
m ' n,root,L1091838
m ' r,root,L1091840
m ' s,root,L1091841
m ' š,root,L1091842
m ' ṣ,root,L1091843
m ' t,root,L1091844
m ' z,root,L1091845
m d ',root,L1091846
m d l,root,L1091847
m g r,root,L1091849
m d r,root,L1091848
m g š,root,L1091850
m h ',root,L1091851
m h h,root,L1091852
m h l,root,L1091853
m k ',root,L1091854
m k k,root,L1091856
m k l,root,L1091857
m k r,root,L1091858
m k š,root,L1091859
m l ',root,L1091860
m l d,root,L1091861
m l h,root,L1091862
m l k,root,L1091863
m l l,root,L1091864
m l s,root,L1091865
m l š,root,L1091866
m l t,root,L1091867
m n ',root,L1091868
m q q,root,L1091869
m q r,root,L1091870
m r ',root,L1091871
m r h,root,L1091872
m r r,root,L1091873
m r š,root,L1091874
m r ṣ,root,L1091875
m r s,root,L1091876
m š ',root,L1091878
m r ṭ,root,L1091877
m ṣ ',root,L1091879
m š d,root,L1091880
m s h,root,L1091881
m š h,root,L1091882
m š k,root,L1091883
m s k,root,L1091884
m ṣ l,root,L1091886
m š l,root,L1091887
m ṣ r,root,L1091888
m š r,root,L1091889
m s r,root,L1091890
m š š,root,L1091891
m ṣ ṣ,root,L1091892
m ṭ ',root,L1091893
m t r,root,L1091896
m t h,root,L1091894
m t q,root,L1091895
n ' h,root,L1091900
m z ',root,L1091897
n ' ',root,L1091898
n ' d,root,L1091899
ṭ m m,root,L1092355
t p ',root,L1092358
t l ',root,L1092346
ṭ m ',root,L1092351
t m r,root,L1092356
ṭ n p,root,L1092357
t l l,root,L1092348
ṭ l m,root,L1092349
t m k,root,L1092353
t m m,root,L1092354
ṭ p ',root,L1092359
t p k,root,L1092360
ṭ p p,root,L1092361
ṭ p r,root,L1092362
ṭ p š,root,L1092363
t p š,root,L1092364
t q m,root,L1092365
t r ',root,L1092366
ṭ r ',root,L1092367
t r h,root,L1092368
t r p,root,L1092369
t r q,root,L1092370
ṭ r r,root,L1092371
t r r,root,L1092372
t r s,root,L1092373
t r ṣ,root,L1092374
ṭ r ṣ,root,L1092375
t r š,root,L1092376
ṭ r s,root,L1092377
t ṣ ',root,L1092378
t š b,root,L1092379
t w ',root,L1092380
ṭ w ',root,L1092381
t z ',root,L1092382
w ' ',root,L1092383
w ' ṣ,root,L1092384
w ' š,root,L1092385
w b ',root,L1092386
w b d,root,L1092387
w b ṭ,root,L1092388
w d ',root,L1092389
w k l,root,L1092390
w k m,root,L1092391
w m ',root,L1092393
w l ',root,L1092392
w m l,root,L1092394
w p ',root,L1092395
w p d,root,L1092396
w p t,root,L1092398
w p š,root,L1092397
w p ṭ,root,L1092399
w q r,root,L1092400
w r ',root,L1092401
w r d,root,L1092402
w r h,root,L1092403
w r q,root,L1092404
w s ',root,L1092405
w š ',root,L1092407
w ṣ b,root,L1092408
w s q,root,L1092409
w š r,root,L1092410
w ṣ ṣ,root,L1092411
w š ṭ,root,L1092412
w t ',root,L1092413
w t r,root,L1092414
w z n,root,L1092415
z ' ',root,L1092417
z ' b,root,L1092418
z ' k,root,L1092419
z ' n,root,L1092420
z ' p,root,L1092421
z ' r,root,L1092422
z ' z,root,L1092423
z k d,root,L1092424
z k p,root,L1092425
z m ',root,L1092426
z m n,root,L1092427
z n ',root,L1092429
z n d,root,L1092430
z n q,root,L1092431
z p r,root,L1092432
z q d,root,L1092433
z q n,root,L1092434
z q p,root,L1092435
z q r,root,L1092436
z r ',root,L1092437
z r b,root,L1092438
z r p,root,L1092439
z r q,root,L1092440
g l t ',root,L1092442
g r š ',root,L1092443
h l ṣ ',root,L1092444
h r m m,root,L1092446
h r š š,root,L1092448
' t l,root,L1091401
' t m,root,L1091404
s p ',root,L1089693
s k r,root,L1089694
s r m,root,L1089695
š p ṣ,root,L1089696
n ' k,root,L1091901
n ' l,root,L1091902
n ' m,root,L1091903
n ' p,root,L1091904
n ' q,root,L1091905
n ' r,root,L1091906
n ' š,root,L1091907
n ' ṣ,root,L1091908
n ' s,root,L1091909
n ' t,root,L1091910
n ' ṭ,root,L1091911
n b ',root,L1091912
n b b,root,L1091913
n b h,root,L1091914
n b k,root,L1091915
n b l,root,L1091916
n b q,root,L1091917
n d ',root,L1091919
n b z,root,L1091918
n d d,root,L1091920
n d k,root,L1091921
n d q,root,L1091922
n d r,root,L1091923
n d š,root,L1091924
n g ',root,L1091925
n g b,root,L1091926
n g g,root,L1091927
n g l,root,L1091928
n g r,root,L1091929
n g š,root,L1091930
n h ',root,L1091931
n h l,root,L1091932
n h r,root,L1091933
n h ṣ,root,L1091934
n h s,root,L1091935
n h š,root,L1091936
n h t,root,L1091937
n h ṭ,root,L1091938
n k m,root,L1091940
n k r,root,L1091941
n k s,root,L1091942
n l š,root,L1091943
n m ',root,L1091944
n m r,root,L1091945
n m š,root,L1091946
n p ',root,L1091947
n p d,root,L1091948
n p g,root,L1091949
n p k,root,L1091950
n p q,root,L1091951
n p r,root,L1091952
n p ṣ,root,L1091953
n p š,root,L1091954
n p t,root,L1091955
n q d,root,L1091956
n r b,root,L1091958
n r ṭ,root,L1091959
n s ',root,L1091960
n ṣ b,root,L1091961
n š h,root,L1091962
n š k,root,L1091963
n s q,root,L1091965
n s k,root,L1091964
n š q,root,L1091966
n ṭ ',root,L1091967
n t p,root,L1091970
n t ',root,L1091968
n t k,root,L1091969
n ṭ p,root,L1091971
n w ',root,L1091973
n z ',root,L1091974
n z m,root,L1091976
n z p,root,L1091977
n z q,root,L1091978
p ' d,root,L1091979
n t r,root,L1091972
n z l,root,L1091975
p ' g,root,L1091980
p ' h,root,L1091981
p ' n,root,L1091982
p ' r,root,L1091983
p ' ṣ,root,L1091984
p ' š,root,L1091985
p h ',root,L1091988
p ' t,root,L1091987
p h h,root,L1091989
p h ṣ,root,L1091990
p h z,root,L1091991
p l d,root,L1091993
p l k,root,L1091994
p l š,root,L1091996
p n ',root,L1091997
p n g,root,L1091998
p n k,root,L1091999
p l q,root,L1091995
p q ',root,L1092000
p r ',root,L1092001
p r h,root,L1092002
p r q,root,L1092003
p r r,root,L1092004
š ṭ r,root,L1089697
w l d,root,L1089698
w b l,root,L1089699
p š r,root,L1089700
p š h,root,L1089701
p s m,root,L1089702
š m h,root,L1089703
s h š,root,L1089704
s h r,root,L1089705
s h p,root,L1089706
š h n,root,L1089707
ṣ b t,root,L1089708
ṣ b b,root,L1089709
š g š,root,L1089710
š g m,root,L1089711
r h š,root,L1089712
w š b,root,L1089713
w r š,root,L1089714
š r m,root,L1089715
š p r,root,L1089716
p h d,root,L1089718
p g l,root,L1089719
n s s,root,L1089720
n š š,root,L1089721
p r s,root,L1089722
p r k,root,L1089723
n s h,root,L1089724
n q r,root,L1089725
k m s,root,L1089726
k s p,root,L1089727
k s m,root,L1089728
k r t,root,L1089729
k r b,root,L1089730
k p r,root,L1089731
k p l,root,L1089732
g ṣ ṣ,root,L1089734
g d m,root,L1089735
' n n,root,L1089765
' m d,root,L1089770
' l l,root,L1089984
d l l,root,L1089985
d k k,root,L1089986
d m m,root,L1089987
d k š,root,L1089990
b t q,root,L1089996
b š m,root,L1089997
b r q,root,L1089999
b r m,root,L1090000
b l ṭ,root,L1090001
b l ṣ,root,L1090002
z ' q,root,L1090007
w ' r,root,L1090009
w s m,root,L1090011
w q ',root,L1090013
ṭ r d,root,L1090017
t m ',root,L1090019
š p ' l,root,L1090355
š k ' n,root,L1090356
s ' q,root,L1090358
w ṣ ',root,L1090362
š l ',root,L1090364
š q ',root,L1090365
š ṭ ',root,L1090366
š s ',root,L1090367
k l ',root,L1090370
k b š,root,L1090372
k b b,root,L1090373
k b s,root,L1090374
h r ',root,L1090376
h z m,root,L1090377
h t ',root,L1090379
h t p,root,L1090380
h t n,root,L1090381
h ṭ m,root,L1090383
h ṣ n,root,L1090384
h r š,root,L1090387
h n ṣ,root,L1090389
h n b,root,L1090390
h m ṭ,root,L1090400
h m m,root,L1090405
h l l,root,L1090411
h b t,root,L1090415
d l ',root,L1090428
d b b,root,L1090433
d ' k,root,L1090434
š l ṭ,root,L1090441
' w ',root,L1090442
' ṭ r,root,L1090443
' r š,root,L1090444
g r r,root,L1090445
' p q,root,L1090446
' z h,root,L1090447
' š r,root,L1090448
' r b,root,L1090449
' p š,root,L1090451
' t q,root,L1090452
h r b š,root,L1092445
h r m ṭ,root,L1092447
k l m ',root,L1092449
m r k ',root,L1092450
p l s h,root,L1092451
p l ṭ ',root,L1092452
p r d ',root,L1092453
p r k ',root,L1092454
p r q d,root,L1092455
p r š d,root,L1092456
p r s h,root,L1092457
p r š m,root,L1092458
p r z h,root,L1092459
š b ' ',root,L1092460
š g r r,root,L1092461
š h r r,root,L1092462
š l p ',root,L1092463
š q l l,root,L1092464
š q m m,root,L1092465
š r b ṣ,root,L1092466
š r b ṭ,root,L1092467
z r b b,root,L1092468
d r š,root,L1091611
d r s,root,L1091612
d š p,root,L1091614
d š ',root,L1091613
d w ',root,L1091615
g ' ',root,L1091616
g ' r,root,L1091617
g ' š,root,L1091618
g ' s,root,L1091619
g b b,root,L1091620
g d d,root,L1091621
g l ',root,L1091623
g h b,root,L1091622
g l b,root,L1091624
g l d,root,L1091625
g l l,root,L1091626
g l š,root,L1091627
g m ',root,L1091628
g m l,root,L1091629
